formula,mpids,is_stable,theoretical,band_gap,formation_energy_per_atom,Value,DOI,compound_type
Li2SnS3,mp-1190364,False,False,1.419099999999999,-1.131851621527777,2.14,10.1039/c9cp05939c,Double anions
Li2SnSe3,mp-1095291,True,False,1.479699999999999,-1.06635561561632,1.95,10.1039/c9cp05939c,Double anions
Li2TiO3,mp-2931,True,False,3.0338,-2.981954403333334,3.3,10.1039/c7nj00198c,Double anions
Li2TiSiO5,mp-6332,True,False,3.215299999999999,-3.102775733333333,5.47,10.1039/d0nj00398k,Double anions
Li2W2O7,mp-27130,False,False,3.7425,-2.28143384151515,4.35,10.1007/s10973-017-6355-8,Double anions
Li2WO4,mp-19260,True,False,3.968,-2.352370269523809,4.175,10.1007/s10973-017-6355-8,Double anions
Li2ZrO3,mp-4156,True,False,3.7336,-3.040215971111112,4.74,10.1039/c3cp51101d,Double anions
Li3AlN2,mp-13944,True,False,3.162099999999999,-1.045083798333333,4.4,10.1016/j.physb.2010.02.033,Double anions
Li3AlSiO5,mp-1020023,True,False,4.9447,-2.9747119095,6.53,10.1039/c5cp06884c,Chalcogenides
Li3Bi2(PO4)3,mp-684504,False,True,4.0294,-2.512523591821428,3.5,10.1039/c7ta08968f,Double anions
Li3ClO,mp-985585,False,True,4.9291,-2.064160625,6.44,10.1039/c3ta15087a,Halides
Li3GaN2,mp-3887,True,False,2.738699999999999,-0.70524114625,4.275,10.1016/j.physb.2010.02.033,Double anions
Li3N,mp-2251,True,False,0.984,-0.4825014221875,1.115,10.1016/j.physb.2009.08.278,Nitrides
Li3NbO4,mp-31488,True,False,3.8385,-2.717096784687499,4.0,10.1016/j.tsf.2016.01.030,Oxides
Li3PS4,mp-985583,True,True,2.8091,-1.181291934642856,3.68,10.7567/JJAPS.39S1.279,Chalcogenides
Li3Sb,mp-2074,False,False,0.707399999999999,-0.744135469999999,1.0,10.1039/c7cp05027e,Chalcogenides
Li3Sc2(PO4)3,mp-6565,True,False,4.7568,-3.121208874571429,4.681,10.1039/c8cp05942j,Double anions
Li3ScN2,mp-542435,True,False,2.401399999999999,-1.049828191874998,2.9,10.1016/j.molstruc.2013.10.009,Double anions
Li3V2(PO4)3,mp-6396,True,False,1.8718999999999992,-2.727606636196428,2.725,10.1039/c8cp00354h,Double anions
Li3VO4,mp-19219,True,False,4.0337,-2.502745246250001,3.9,10.1016/j.ssi.2008.09.010,Oxides
Li4SiO4,mp-11737,True,False,4.7841000000000005,-2.674883012592592,5.53,10.1016/j.physb.2012.07.013,Chalcogenides
Li4Ti5O12,mp-685194,False,True,2.7202,-3.203121053333332,2.0,10.1039/c2ee22734g,Double anions
Li4TiO4,mp-9172,True,False,4.5573,-2.707544761296296,4.64,10.1039/c9tc00197b,Oxides
Li5FeO4,mp-19511,True,False,3.0845,-2.042025744666667,4.0,10.1039/c4cp03597f,Halides
Li5SiN3,mp-686208,True,True,2.159999999999999,-0.8706298930324081,2.51,10.1007/s10008-016-3131-9,Chalcogenides
Li6PS5Br,mp-985591,False,True,2.1394,-1.305762864010988,2.12,10.1039/c5cp01841b,Halides
Li6PS5Cl,mp-985592,False,True,2.2955,-1.320229665164834,3.1,10.1039/c9ta02166c,Halides
Li6Si2O7,mp-27767,False,False,4.995699999999999,-2.742996080333333,4.94,10.1039/c3cp51659h,Double anions
Li6Sm(BO3)3,mp-1211541,True,True,4.6432,-2.80843387986842,5.6,10.1016/j.optmat.2017.09.026,Chalcogenides
Li7La3Zr2O12,mp-942733,False,False,4.168800000000001,-3.124116936388889,5.79,10.1038/s41598-018-23852-y,Double anions
Li7Mn(BO3)3,mp-1222860,False,True,3.5681000000000003,-2.539627533063218,5.0,10.1039/c5cp02711j,Oxides
Li7P3S11,mp-641703,False,False,2.4883,-1.087633489988661,3.065,10.1039/c9cp05329h,Chalcogenides
Li7VN4,mp-4604,True,False,3.035199999999999,-0.9590333469097212,1.4,10.1016/j.jallcom.2013.04.200,Nitrides
Li8SiO6,mp-28549,True,False,4.4509,-2.435039187444444,4.745,10.1039/c3cp51659h,Chalcogenides
Li8ZrO6,mp-755225,False,True,4.7984,-2.46284939711111,4.74,10.1039/c3cp51101d,Oxides
LiAlH4,mp-27653,False,False,4.7457,-0.217149126527777,4.67,10.1039/c4ra13974g,Hydrides
LiAsS2,mp-555874,True,False,1.0664,-0.855298688958333,1.6,10.1021/ic8005629,Double anions
LiAsSe2,mp-1078724,True,False,0.7504000000000001,-0.6450723543229161,1.105,10.1002/ejic.200901052,Double anions
LiBH4,mp-1190655,False,True,0.9397,0.340354510416666,6.9595,10.1016/j.rinp.2017.08.053,Hydrides
LiBr,mp-976280,True,True,4.9348,-1.835894534166666,7.725,10.1021/jacs.5b03986,Halides
LiCa3As2H,mp-1192528,True,False,1.441699999999999,-1.041394735654762,1.4,10.1039/c4dt02244k,Double anions
LiCaAs,mp-1095289,True,False,1.073299999999999,-1.236092714722222,1.57,10.1006/jssc.1998.7791,Arsenides
LiCaBi,mp-569501,True,False,0.5790000000000001,-0.95024824222222,0.6,10.1006/jssc.1998.7791,Others
LiCaSb,mp-16264,True,False,0.6443000000000001,-1.006045865277776,0.89,10.1006/jssc.1998.7791,Chalcogenides
LiCdBO3,mp-6126,True,False,2.115599999999999,-2.30400035625,4.28,10.1016/j.jssc.2015.12.004,Oxides
LiCoO2,mp-22526,True,False,0.6623,-1.745659770833334,2.7,10.1039/c4ta00673a,Double anions
LiCoPO4,mp-758022,True,True,3.2415,-2.404089948282313,3.4,10.1039/c1ee02283k,Oxides
LiCuS,mp-1407369,False,True,1.5952000000000002,-0.9042642902777772,2.0,10.1016/j.tsf.2010.10.045,Chalcogenides
LiFe5O8,mp-21735,False,False,1.3685,-1.7119847100595251,1.7650000000000001,10.1039/c6nj01790h,Halides
LiFeBO3,mp-777049,True,True,3.1615,-2.332140617916666,3.4,10.1007/s10008-020-04836-3,Halides
LiFePO4,mp-19017,True,False,3.922399999999999,-2.479896014710884,3.75,10.1016/j.physb.2009.05.035,Halides
LiFeSO4F,mp-943492,False,False,1.3691,-2.187234293229166,2.83,10.1039/c0cp00517g,Halides
LiFeSiO4,mp-758562,False,True,2.9822,-2.536767287619047,2.9,10.1039/d0cp02578j,Halides
LiGaO2,mp-5854,True,False,3.1981,-2.378874777083333,5.8,10.1016/j.optmat.2019.05.014,Double anions
LiGaS2,mp-3647,True,False,2.9608,-1.276394505208333,3.635,10.1016/j.optmat.2014.12.046,Double anions
LiGaSe2,mp-11582,True,False,2.0656,-1.063571209322917,3.34,10.1016/j.optmat.2017.01.049,Double anions
LiGaTe2,mp-5048,True,False,1.5885,-0.839710808541665,2.31,10.1039/c8ra01079j,Double anions
LiGeBO4,mp-8873,False,False,4.526400000000001,-2.494826821071428,6.2,10.1039/c8qi01377b,Oxides
LiH,mp-23703,True,False,2.981,-0.489362137708333,2.76,10.1016/j.physb.2004.12.036,Hydrides
LiI,mp-570935,True,False,4.3818,-1.422324364166667,6.0,10.1021/jacs.5b03986,Halides
LiIO3,mp-23384,True,False,3.7886,-1.385911869166666,4.1850000000000005,10.1016/S0925-8388(99)00422-3,Halides
LiIn(IO3)4,mp-973966,True,False,3.0613,-1.147699379444444,4.27,10.1039/c0dt01272f,Halides
LiInP2O7,mp-8491,True,False,3.9726,-2.6025876490259723,4.6,10.1016/j.optmat.2007.02.009,Double anions
LiInS2,mp-1188392,True,False,2.187499999999999,-1.182090984374999,3.57,10.1016/0038-1098(94)90360-3,Double anions
LiInSe2,mp-20187,True,False,1.5731000000000002,-1.056964433697915,2.83,10.1007/s00894-014-2528-6,Double anions
LiInTe2,mp-20782,True,False,1.3847,-0.8370955545833321,1.23,10.1039/c9ta10466f,Double anions
LiMgAs,mp-12558,True,False,1.372299999999999,-0.8998631680555551,1.25,10.1007/s12648-015-0791-8,Arsenides
LiMgN,mp-37906,True,True,2.4462,-0.8117910368055551,3.45,10.1016/S0022-0248(01)02249-7,Nitrides
LiMgP,mp-36111,True,True,1.7113,-0.75129741765873,2.43,10.1016/S0038-1098(98)00384-6,Phosphides
LiMgSb,mp-1207082,True,True,1.4438,-0.616211496111109,1.875,10.1016/j.physb.2017.05.041,Chalcogenides
LiMn2O4,mp-1176656,False,True,1.052299999999999,-2.022560622027914,1.43,10.1016/j.tsf.2005.11.083,Double anions
LiMnBO3,mp-19131,False,False,2.563599999999999,-2.514293998405173,3.05,10.1007/s11581-017-2019-8,Oxides
LiMnPO4,mp-18997,True,False,3.411499999999999,-2.633428733343891,2.0,10.1039/c2ta01393b,Oxides
LiN3,mp-2659,True,False,3.6364,-0.205821525729167,3.4,10.1007/s12039-012-0338-x,Nitrides
LiNb3O8,mp-3368,True,False,3.017,-2.980640704027777,3.9,10.1039/c3ra45520c,Oxides
LiNbO2,mp-3924,True,False,1.579499999999999,-2.686382930833336,3.16,10.1038/srep20446,Double anions
LiNbO3,mp-3731,True,False,3.3358,-2.899517651666666,3.875,10.1016/j.optmat.2008.01.018,Oxides
LiSi,mp-570363,False,False,1.3839,0.043562903958333,0.755,10.1016/j.intermet.2009.08.012,Chalcogenides
LiTaO3,mp-3666,True,False,3.7003,-3.125358770133336,4.4,10.1016/j.cej.2019.06.015,Oxides
LiTeO3,mp-755231,False,True,2.1534,-1.7506827875000002,2.0,10.1038/s41467-018-05137-0,Chalcogenides
LiV2(PO4)3,mp-1101601,True,True,1.3092,-2.6549863170701062,0.1,10.1039/c8ee01883a,Double anions
LiVMoO6,mp-1222368,False,True,2.7403,-2.178402661481482,2.505,10.1016/j.cej.2013.08.091,Oxides
LiVO3,mp-19373,True,False,3.0342,-2.427956693666677,0.4,10.1038/srep34085,Oxides
LiVPO4F,mp-25423,True,False,1.6248,-2.838054900997024,1.75,10.1007/s10008-020-04582-6,Halides
LiYO2,mp-7020,True,False,4.3897,-3.247456247708332,5.23,10.1016/j.physb.2017.06.055,Double anions
LiZnAs,mp-9124,True,False,0.5518000000000001,-0.518190976944444,1.61,10.1016/j.physb.2017.05.041,Arsenides
LiZnBO3,mp-1222376,False,True,3.5248,-2.414061129583333,3.1,10.1016/j.solidstatesciences.2010.11.029,Oxides
LiZnN,mp-7575,True,False,0.5187,-0.423469533472221,1.9449999999999998,10.1016/j.jallcom.2013.04.200,Nitrides
LiZnP,mp-10182,True,False,1.3386,-0.655819149880952,2.04,10.1016/j.tsf.2010.10.045,Phosphides
LiZnPS4,mp-11175,True,False,2.731199999999999,-0.946090331139454,3.44,10.7567/JJAPS.39S1.279,Chalcogenides
LiZr2(PO4)3,mp-10499,True,False,4.253299999999999,-3.170948748458995,3.5,10.1039/c7ta08968f,Double anions
Lu2O3,mp-1427,True,False,4.021100000000001,-4.123783570916665,5.95,10.1016/j.optmat.2020.109730,Double anions
LuBr3,mp-866214,True,True,3.0669,-2.214739524166667,5.6,10.1016/j.optmat.2011.08.020,Halides
LuNbO4,mp-644492,True,False,3.3974,-3.582251921944446,4.207000000000001,10.1039/c7tc03260a,Oxides
Mg(AlH4)2,mp-23709,False,False,4.3638,-0.144007213181818,2.9,10.1007/s10948-019-05237-y,Hydrides
Mg(BH4)2,mp-1202830,False,True,3.8202,-0.222206111666667,6.649,10.1039/c9cp01467e,Hydrides
Mg2FeH6,mp-23804,True,False,1.913999999999999,-0.396949970833333,1.875,10.1039/c4cp01020e,Double anions
Mg2GeSe4,mp-1192564,True,False,1.493799999999999,-1.095587609910714,1.76,10.1016/j.solidstatesciences.2015.09.013,Double anions
Mg2NiH4,mp-697331,True,False,1.571899999999999,-0.3319514775,1.6,10.1016/j.tsf.2012.07.044,Double anions
Mg2SnS4,mp-1193355,False,False,2.1256,-1.242069950714283,2.05,10.1039/c5ra00264h,Double anions
Mg2TiO4,mp-757031,True,True,3.4044,-3.2730648479761912,3.55,10.1039/c6ra16284c,Double anions
Mg3As2,mp-1990,True,False,1.6654,-0.78755513925,1.865,10.1038/s41524-019-0215-y,Double anions
Mg3N2,mp-1559,True,False,1.952799999999999,-0.9422394225,2.0300000000000002,10.1016/S0921-4526(03)00387-9,Double anions
Mg3P2,mp-2514,True,False,1.798099999999999,-0.647706519857142,1.935,10.1021/jacs.5b03986,Double anions
Mg3Sb2,mp-1196139,True,True,1.3212000000000002,-0.428131339249999,0.6499999999999999,10.1039/c5cp07482g,Double anions
Mg3V2O8,mp-19034,True,False,3.336299999999999,-2.752985765000001,3.02,10.1016/j.jssc.2004.12.024,Double anions
Mg4Ta2O9,mp-17481,True,False,4.2018,-3.240302830644448,2.8,10.1038/s41598-019-43915-y,Double anions
MgAl2O4,mp-530164,False,True,4.5747,-3.362630751071422,7.4,10.1016/j.physb.2012.03.075,Double anions
MgBr2,mp-30034,True,False,4.4707,-1.853706801666665,6.0,10.1039/c9ta10473a,Double anions
MgCO3,mp-5348,True,False,4.9603,-2.442494105500001,5.08,10.1016/j.physb.2010.12.049,Oxides
MgCl2,mp-570922,False,True,4.9801,-2.171702765,6.01,10.1039/c8nr07429a,Double anions
MgCr2O4,mp-19202,True,False,3.139,-2.628915883571424,0.693,10.1007/s10973-013-3531-3,Double anions
MgGeAs2,mp-1016200,False,False,0.5541,-0.356939423749999,1.95,10.1016/j.optmat.2016.01.061,Double anions
MgGeN2,mp-7798,True,False,2.6358,-0.760936786249999,3.2,10.1002/chem.201903897,Double anions
MgGeO3,mp-4819,False,False,2.5261,-2.554010083,5.68,10.1039/c7tc03151c,Oxides
MgGeP2,mp-34903,False,False,1.4962,-0.297569182321427,1.92,10.1016/j.optmat.2016.01.061,Double anions
MgH2,mp-23710,True,False,3.709699999999999,-0.2827190725,5.55,10.1016/j.physb.2011.09.118,Double anions
MgNb2O6,mp-17953,True,False,3.456699999999999,-3.098160845555563,2.19,10.1007/s40033-015-0094-4,Double anions
MgO,mp-1265,True,False,4.4292,-3.03830917,7.3,10.1016/j.cej.2017.02.050,Oxides
MgO2,mp-2589,False,False,3.734,-2.010695488333333,5.96,10.1039/c3ra43617a,Double anions
MgS,mp-1315,True,False,2.7574,-1.66150344875,0.658,10.1016/j.physb.2019.411669,Chalcogenides
MgSe,mp-1018040,True,False,2.5765,-1.474296713671875,4.1,10.1016/B978-0-444-81573-6.50078-5,Chalcogenides
MgSiAs2,mp-1016197,True,False,1.303199999999999,-0.297332561249999,1.985,10.1016/j.optmat.2016.01.061,Double anions
MgSiN2,mp-3677,True,False,3.9662,-1.346008759375,4.3,10.1007/s10948-013-2253-x,Double anions
MgSiO3,mp-3470,False,False,4.7797,-3.223359357250002,6.6,10.1016/j.tsf.2011.10.133,Chalcogenides
MgTe,mp-13033,True,True,2.3186,-1.071569803333334,2.3,10.1016/j.matpr.2020.05.491,Chalcogenides
MgTi2O5,mp-28232,True,False,2.7175,-3.422544152083334,3.4,10.1039/c3cc43435d,Double anions
MgTiO3,mp-3771,True,False,3.529499999999999,-3.362936645666665,3.7,10.1039/c3cc43435d,Oxides
MgV2O4,mp-1041014,False,True,1.2114,-2.6830051392857133,2.81,10.1039/c9dt03468d,Double anions
MgV2O5,mp-19003,False,False,2.308,-2.634517196250001,0.02,10.1039/c4cp02230k,Double anions
MgWO4,mp-18875,True,False,3.6767,-2.562331308333333,3.39,10.1007/s10854-019-01960-3,Oxides
Mn11Si19,mp-567968,False,False,0.8562999999999991,-0.278257408485467,0.73,10.1103/PhysRevB.60.2333,Chalcogenides
Mn2V2O7,mp-19142,True,False,1.204,-2.32008509916928,1.8,10.1039/d0nr02325f,Double anions
Mn3O4,mp-18759,True,False,0.8134999999999991,-2.050409240541872,2.3,10.1016/j.cej.2020.124997,Oxides
MnAl2O4,mp-755882,True,False,2.6578,-3.047750007561575,2.21,10.1039/c7dt04765g,Double anions
MnBr2,mp-28306,True,False,1.5962,-1.169033052643679,3.76,10.1039/c7cp05732f,Double anions
MnCO3,mp-18814,True,False,3.2291,-2.01344806708621,3.104,10.1016/j.cej.2019.123161,Oxides
MnF2,mp-556585,True,False,2.3648,-2.968549388477012,9.9,10.1039/c4cp02048k,Double anions
MnI2,mp-28013,True,False,1.170799999999999,-0.7063810159770101,4.220000000000001,10.1021/jacs.5b03986,Double anions
MnMoO4,mp-19455,True,False,1.409699999999999,-2.083752250488489,1.96,10.1007/s10854-017-6684-1,Oxides
MnO,mp-1232659,True,True,1.310499999999998,-2.032569766465519,3.75,10.1016/j.cej.2016.10.067,Oxides
MnO2,mp-644514,True,False,0.540999999999999,-1.8225279240325687,2.0,10.1016/j.cej.2020.124011,Double anions
MnP4,mp-1105127,False,False,0.5335999999999991,-0.358033940300492,0.53,10.1103/PhysRevB.60.2333,Phosphides
MnTe6O13,mp-1201691,False,False,2.3901,-1.564019507896553,3.2,10.1039/b300573a,Chalcogenides
MnV2O6,mp-2490654,True,True,1.8528,-2.333588346992338,1.93,10.1039/c7dt00780a,Double anions
MnWO4,mp-19407,True,False,2.356299999999999,-2.216569472988496,2.69,10.1016/j.physb.2012.05.044,Oxides
MnZnO3,mp-754318,False,True,1.7946,-1.813649822586207,2.18,10.1007/s41779-017-0100-4,Oxides
MoCl3,mp-568394,False,True,0.599699999999999,-0.9991047621875012,0.56,10.1039/c4cs00102h,Halides
MoO2,mp-1047075,False,True,1.315599999999999,-1.941594195,1.89,10.1039/c4nr06949h,Double anions
MoO3,mp-715584,True,True,1.834299999999999,-1.9246418721875,3.0,10.1016/j.cej.2019.123504,Oxides
MoS2,mp-1434,True,False,1.2042,-0.965501308541666,1.78,10.1016/j.cej.2007.05.028,Double anions
MoS3,mp-1239169,False,True,0.7267,-0.4211942334375,1.5,10.1039/c9qi00623k,Chalcogenides
MoSe2,mp-1634,True,False,1.3010000000000002,-0.749936842708334,1.5,10.1016/j.cej.2018.11.036,Double anions
N2O,mp-1180473,False,False,4.7431,-0.086014328333334,0.59,10.1016/j.tsf.2007.03.012,Double anions
NO2,mp-2789,True,False,2.8265,-0.685685905,0.387,10.1016/j.apsusc.2019.144967,Double anions
Na2CO3,mp-1201027,True,False,4.1922,-2.069651048862548,2.9,10.1016/j.tsf.2012.11.038,Double anions
Na2Ca(CO3)2,mp-1194807,False,True,4.4362,-2.353576755137147,6.05,10.1039/c7tc02789c,Double anions
Na2Ca2(CO3)3,mp-557391,True,False,4.788699999999999,-2.462837518141165,6.05,10.1039/c7tc02789c,Double anions
Na2CdSnS4,mp-2831941,True,True,1.951,-1.028179383469826,2.52,10.1021/ic020324j,Double anions
Na2Ga2GeS6,mp-1190388,True,False,2.6215,-1.082011126159873,3.29,10.1021/acs.inorgchem.6b00535,Double anions
Na2Ge2Se5,mp-17964,True,False,1.4997,-0.8632113688308221,2.31,10.1039/d0cp03521a,Double anions
Na2In2GeS6,mp-1190145,True,False,2.190699999999999,-1.013538085553812,2.7935,10.1021/acs.inorgchem.6b00535,Double anions
Na2In2SiS6,mp-1190138,True,False,2.2375,-1.015524564261364,2.87,10.1021/acs.inorgchem.5b02859,Double anions
Na2Mn3O7,mp-19080,True,False,1.405699999999999,-1.937155033462644,1.24,10.1039/c7ta02609a,Double anions
Na2MoO4,mp-18852,True,False,4.3983,-2.149706168251233,4.37,10.1007/s10854-017-6623-1,Double anions
Na2O,mp-2352,True,False,1.8736,-1.425738685919539,1.53,10.1007/s10853-018-2179-6,Double anions
Na2O2,mp-2340,True,False,1.7361,-1.2980963948563211,4.84,10.1039/c4cp05042h,Double anions
Na2S,mp-648,True,False,2.4399,-1.2689239159375,1.62,10.1039/c3ce42606h,Double anions
Na2S2O3,mp-4199,False,False,4.0764,-1.731945728965516,0.98,10.1007/s10854-018-9297-4,Double anions
Na2SO3,mp-21282,False,False,4.915800000000001,-2.020072483376437,0.308,10.1134/S1063783420100212,Double anions
Na2SO4,mp-4770,True,False,4.9903,-2.205027457894088,1.6,10.1039/d0ta01554g,Double anions
Na2SbF5,mp-27936,True,False,4.8247,-2.876547361907329,0.6,10.1039/c5tc01687h,Double anions
Na2Si2O5,mp-3193,True,False,4.4712,-2.902866989473182,4.22,10.1039/c5ta04474j,Double anions
Na2SiO3,mp-4533,True,False,3.8657,-2.692845917126435,4.0,10.1039/b517362k,Double anions
Na2Ta4O11,mp-3285,True,False,3.4629,-3.184666606887761,3.3,10.1039/c5ra24925b,Double anions
Na2Te,mp-2784,True,False,2.0282,-1.127802620000001,2.15,10.1021/jacs.5b03986,Double anions
Na2Te3Mo3O16,mp-553969,False,False,2.6404,-1.833165568864942,2.22,10.1039/c2ce06658k,Double anions
Na2TeS3,mp-1190141,True,False,1.7828,-0.9108006049042132,2.0300000000000002,10.1021/acs.inorgchem.5b02227,Double anions
Na2TeSe3,mp-573581,True,False,1.2031,-0.764787380364583,1.9100000000000001,10.1021/acs.inorgchem.5b02227,Double anions
Na2Ti3O7,mp-3488,True,False,2.9953000000000003,-3.160181039813217,3.51,10.1016/j.cej.2019.122209,Double anions
Na2W4O13,mp-32533,True,True,1.808499999999999,-2.215550446724137,2.95,10.1039/b821209k,Double anions
Na3Bi(PO4)2,mp-561083,True,False,4.2446,-2.50099527015526,3.54,10.1007/s10853-016-9982-8,Oxides
Na3La2(PO4)3,mp-2715259,False,True,4.4521,-3.065168122403325,3.86,10.1039/c8tc06119j,Double anions
Na3MoO4F,mp-1194849,True,False,4.5355,-2.323694597126436,4.77,10.1021/acs.inorgchem.5b00052,Halides
Na3P11,mp-473,True,False,1.623899999999999,-0.298578826088434,0.77,10.1039/c8ta09155b,Phosphides
Na3PO4,mp-674333,True,True,3.9187,-2.518010732972598,2.2,10.1016/j.mseb.2007.02.014,Oxides
Na3PS4,mp-28782,True,False,2.291899999999999,-1.119360224847598,2.3,10.1039/d0cp03487h,Chalcogenides
Na3V2(PO4)3,mp-776557,True,True,1.9166,-2.675392726653324,1.867,10.1039/c9ta00869a,Double anions
Na4SnS4,mp-29628,True,False,2.078,-1.141544546805556,3.32,10.1007/s10854-020-04424-1,Chalcogenides
Na5Gd(MoO4)4,mp-556070,True,False,3.3922,-2.325360294303714,3.376,10.1021/ic900784t,Oxides
NaAlH4,mp-23704,True,False,4.6666,-0.212679999166666,4.8,10.1016/j.physb.2008.11.171,Hydrides
NaAlSi3O8,mp-721988,True,False,4.8862000000000005,-3.21218744587533,7.7,10.1016/j.jlumin.2010.03.002,Chalcogenides
NaAsS2,mp-5942,True,False,1.3457,-0.7070754651562491,2.2800000000000002,10.1021/ic8005629,Double anions
NaAsSe2,mp-984519,True,False,1.4318,-0.650343115781248,1.73,10.1002/ejic.200901052,Double anions
NaBi(MoO4)2,mp-1210092,True,True,2.8545,-1.997930923448276,3.1,10.1007/s10854-019-01298-w,Oxides
NaBi(WO4)2,mp-1220818,False,True,3.4038,-2.078135593448275,3.02,10.1016/j.optmat.2018.12.029,Oxides
NaBiO3,mp-23054,True,False,1.096399999999999,-1.580260707275866,2.45,10.1039/c7ra01650f,Oxides
NaBiS2,mp-1221125,True,True,1.446899999999999,-0.8710035101562491,1.21,10.1039/c9cp00336c,Double anions
NaBr,mp-22916,True,False,4.0895,-1.835072033189654,7.26,10.1016/j.rinp.2020.103120,Halides
NaCaBO3,mp-1221129,True,True,3.8471,-2.910027832590996,4.13,10.1039/c5cp04420k,Oxides
NaCdAsS3,mp-1192203,False,False,1.975299999999999,-0.8348807264798841,2.93,10.1016/j.jallcom.2011.08.047,Chalcogenides
NaCl,mp-1120767,False,True,4.3847000000000005,-1.979630531249998,6.0435,10.1016/j.rinp.2019.02.054,Halides
NaCrS2,mp-5693,True,False,0.9908999999999992,-1.191862754094826,0.89,10.1038/s41467-017-00677-3,Double anions
NaFeF3,mp-1078217,True,False,2.2462,-2.739065476775862,0.88,10.1007/s10008-014-2454-7,Halides
NaI,mp-23268,True,False,3.568699999999999,-1.450042413189654,5.8,10.1016/j.optmat.2019.109568,Halides
NaIn(IO3)4,mp-1196607,True,False,3.0219,-1.137425989891443,3.7,10.1039/c0dt01272f,Halides
NaIn(TeO3)2,mp-1194878,False,False,2.9873000000000003,-1.745339430762931,4.0,10.1016/j.jallcom.2014.11.039,Halides
NaIn(WO4)2,mp-20678,True,False,3.4845,-2.180769027337163,3.69,10.1016/j.physb.2014.11.100,Halides
NaIn3S5,mp-1195769,False,False,1.2428,-0.8941908153125041,2.18,10.1021/ic5011693,Halides
NaInO2,mp-5175,True,False,1.9142,-1.978897959511493,3.9,10.1039/c4ta00906a,Double anions
NaInS2,mp-20289,True,False,1.8377,-1.089904453906248,2.585,10.1039/d0cp02241a,Double anions
NaLa2TaO6,mp-13019,True,False,3.979199999999999,-3.504750970871265,4.5,10.1021/cm702303r,Double anions
NaLaMgWO6,mp-1173567,True,True,3.5197000000000003,-2.892416510137931,3.6685,10.1039/c9dt00315k,Oxides
NaLaTi2O6,mp-1220785,False,True,2.0801,-3.436417339804598,3.28,10.1007/s10854-015-3809-2,Double anions
NaLiS,mp-8452,True,False,2.264199999999999,-1.366714955737547,2.9,10.1007/s10904-017-0710-x,Chalcogenides
NaMg2V3O10,mp-555794,True,False,2.8353,-2.5862577903987063,3.22,10.1039/c7dt04664b,Double anions
NaMgAs,mp-5962,True,False,0.9547999999999992,-0.7864752741666661,0.97,10.1039/c6tc00461j,Arsenides
NaMgBO3,mp-561536,False,False,3.5852,-2.7456657742576622,2.916,10.1039/c5tc02337h,Oxides
NaMgSb,mp-7090,True,False,1.0359,-0.5565706387931041,1.04,10.1039/c6tc00461j,Chalcogenides
NaMnO2,mp-18957,True,False,1.222999999999999,-2.025652015452586,0.14,10.1039/c8ta11955d,Double anions
NaNO3,mp-4531,True,False,2.9451,-1.363196969275862,2.92,10.1007/s12648-015-0820-7,Oxides
NaNb2PS10,mp-557436,True,False,1.315599999999999,-1.043721467751583,1.72,10.1016/S0925-3467(01)00234-8,Double anions
NaNb3O8,mp-623854,True,False,2.4842,-2.9586486913649424,2.535,10.1021/acs.chemmater.7b02683,Oxides
NaNbO2,mp-3744,True,False,1.378099999999999,-2.522986689094827,1.5,10.1039/c5ee01745a,Double anions
NaNbO3,mp-4514,True,False,2.5048,-2.844822765275861,3.2649999999999997,10.1016/j.cej.2020.125918,Oxides
NaP,mp-7440,True,False,0.8684000000000001,-0.499863119613094,2.0340000000000003,10.1007/s00894-011-1331-x,Phosphides
NaRhO2,mp-8830,True,False,1.377399999999999,-1.459174442844828,1.33,10.1038/srep04390,Double anions
NaSb3F10,mp-27573,True,False,4.968,-2.75338950474138,5.5,10.1039/c3tc31283f,Halides
NaSbF6,mp-5955,True,False,4.8892,-2.864664735797413,3.76,10.1021/acs.inorgchem.7b00309,Halides
NaSbS2,mp-5414,True,False,0.8857,-0.7950349764062511,1.71,10.1039/c7ra06938c,Double anions
NaSbSe2,mp-1220879,True,True,0.6374999999999991,-0.727243492031249,1.48,10.1039/c7ra06938c,Double anions
NaSc(SeO3)2,mp-1194561,True,False,3.8413,-2.143505252606681,5.5,10.1002/ejic.201500150,Chalcogenides
NaSnP,mp-29529,True,False,0.5826,-0.383468250992062,1.19,10.1039/d0nr03778h,Chalcogenides
NaSr3Be3B3O9F4,mp-1192032,False,False,4.7554,-3.28659885255997,4.82,10.1016/j.optmat.2015.07.007,Halides
NaTaO3,mp-3858,True,False,2.6172,-3.062992296242529,4.0,10.1039/c0jm03451g,Oxides
NaVO3,mp-19083,True,False,3.2386,-2.375747678275863,2.495,10.1039/c4cp01000k,Oxides
Nb2O5,mp-581967,True,False,1.7731,-3.034205274693879,3.4,10.1016/j.cej.2016.11.135,Double anions
Nb3O7F,mp-760188,False,True,2.3814,-3.0749570636363632,3.1100000000000003,10.1039/c5ta02774h,Halides
Nb3Sb2Te5,mp-569571,True,False,0.844599999999999,-0.644887052833331,0.9,10.1016/j.jssc.2007.10.028,Double anions
NbFeSb,mp-9437,True,False,0.513799999999999,-0.402070886666668,0.53,10.1039/c5ra23091h,Halides
NbO2F,mp-752467,True,True,2.2079,-3.168193328125,3.1,10.1016/j.tsf.2006.12.125,Double anions
